18,2010,118,300,13.475,2.593,26.46,5.05,9
18,2010,118,330,13.505,2.168,16.54,3.156,9.01
18,2010,118,400,13.531,1.685,22.95,2.472,9.02
18,2010,118,430,13.554,2.003,16.83,2.84,9.02
18,2010,118,500,13.573,0.913,13.97,2.314,9.03
18,2010,118,530,13.588,2.619,5.071,4.944,9.03
18,2010,118,600,13.598,4.587,35.25,6.628,9.03
18,2010,118,630,13.598,3.732,41.72,5.102,9.03
18,2010,118,700,13.581,3.986,36.39,5.891,9.04
18,2010,118,730,13.546,6.83,31.15,8.89,9.04
18,2010,118,800,13.502,5.725,31.9,8.52,9.02
18,2010,118,830,13.451,3.112,24.97,4.734,9.01
18,2010,118,900,13.396,4.21,32.82,5.313,8.99
18,2010,118,930,13.343,3.899,29.79,5.418,8.98
18,2010,118,1000,13.295,4.37,33.06,5.786,8.95
18,2010,118,1030,13.252,3.431,349.2,5.628,8.93
18,2010,118,1100,13.217,3.991,3.976,5.628,8.91
18,2010,118,1130,13.186,4.692,349.8,6.575,8.88
18,2010,118,1200,13.145,3.264,340.5,5.944,8.86
18,2010,118,1230,13.113,4.418,330.8,8.15,8.83
18,2010,118,1300,13.083,6.268,339.3,9.57,8.82
18,2010,118,1330,13.055,8.79,341.9,10.84,8.81
18,2010,118,1400,13.037,9.85,337.2,14.2,8.81
18,2010,118,1430,13.036,10.03,328.9,15.04,8.8
18,2010,118,1500,13.043,9.09,346.4,12.83,8.8
18,2010,118,1530,13.048,10.4,331,15.1,8.8
18,2010,118,1600,13.053,11.96,330.3,15.25,8.79
18,2010,118,1630,13.053,11.33,331,13.94,8.78
18,2010,118,1700,13.054,11.6,352.3,13.62,8.78
18,2010,118,1730,13.056,10.96,7.88,12.41,8.77
18,2010,118,1800,13.056,9.76,8.01,11.83,8.77
18,2010,118,1830,13.053,8.84,6.976,10.89,8.76
18,2010,118,1900,13.058,8.16,9.72,9.2,8.76
18,2010,118,1930,13.068,7.39,12.43,8.73,8.75
18,2010,118,2000,13.084,7.79,358.2,9.84,8.75
18,2010,118,2030,13.107,9.05,10.36,9.99,8.75
18,2010,118,2100,13.137,9.71,356,11.73,8.74
18,2010,118,2130,13.175,12.05,323.3,14.31,8.75
18,2010,118,2200,13.22,12.95,330,15.31,8.75
18,2010,118,2230,13.264,10.07,325.7,12.2,8.74
18,2010,118,2300,13.307,7.43,352.8,9.05,8.73
18,2010,118,2330,13.353,8.66,342.6,12.78,8.73
18,2010,118,2400,13.396,6.985,354.1,8.68,8.73
18,2010,119,30,13.433,7.99,21.97,9.26,8.72
18,2010,119,100,13.463,7.63,32.91,9.05,8.72
18,2010,119,130,13.49,7.29,36.09,8.21,8.71
18,2010,119,200,13.516,6.028,33.93,7.94,8.71
18,2010,119,230,13.538,5.505,34.96,6.628,8.71
18,2010,119,300,13.556,4.662,23.92,5.839,8.7
18,2010,119,330,13.569,3.87,22.43,5.839,8.7
18,2010,119,400,13.578,3.87,35.95,5.786,8.69
18,2010,119,430,13.579,4.085,39.69,5.207,8.69
18,2010,119,500,13.572,3.833,32.13,4.839,8.68
18,2010,119,530,13.56,2.827,11.07,3.577,8.68
18,2010,119,600,13.544,2.509,36.61,3.524,8.67
18,2010,119,630,13.525,2.661,41.28,3.735,8.66
18,2010,119,700,13.502,2.198,27.5,3.314,8.65
18,2010,119,730,13.477,2.512,35.64,3.629,8.64
18,2010,119,800,13.451,2.489,55.09,3.419,8.63
18,2010,119,830,13.422,2.325,51.66,3.472,8.62
18,2010,119,900,13.39,3.443,62.23,4.418,8.61
18,2010,119,930,13.357,3.22,67.64,3.735,8.61
18,2010,119,1000,13.321,2.705,66.97,3.787,8.6
18,2010,119,1030,13.289,1.873,56.59,2.42,8.59
18,2010,119,1100,13.262,1.567,39.72,2.314,8.58
18,2010,119,1130,13.235,2.282,25.31,3.419,8.56
18,2010,119,1200,13.207,3.684,40.79,4.681,8.55
18,2010,119,1230,13.176,4.003,43.16,5.26,8.54
18,2010,119,1300,13.142,3.462,40.67,4.997,8.53
18,2010,119,1330,13.116,3.571,60.31,5.155,8.52
18,2010,119,1400,13.102,3.926,56.51,4.944,8.52
18,2010,119,1430,13.096,3.238,60.55,4.366,8.51
18,2010,119,1500,13.087,2.882,51.57,4.734,8.51
18,2010,119,1530,13.079,4.614,72.5,5.839,8.52
18,2010,119,1600,13.085,4.087,45.97,5.628,8.52
18,2010,119,1630,13.098,3.812,65.56,5.207,8.52
18,2010,119,1700,13.112,4.709,69.07,5.944,8.53
18,2010,119,1730,13.137,4.493,72.1,5.786,8.51
18,2010,119,1800,13.172,3.316,51.74,4.313,8.48
18,2010,119,1830,13.201,3.543,47.54,4.734,8.46
18,2010,119,1900,13.223,3.665,47.44,4.366,8.46
18,2010,119,1930,13.243,3.417,42.73,4.629,8.46
18,2010,119,2000,13.26,5.358,35.76,6.417,8.47
18,2010,119,2030,13.274,6.317,44.24,8.05,8.47
18,2010,119,2100,13.291,7.39,42.22,9.15,8.47
18,2010,119,2130,13.307,7.12,42.76,8.52,8.47
18,2010,119,2200,13.32,6.28,53.2,7.63,8.45
18,2010,119,2230,13.333,4.421,49.75,6.365,8.42
18,2010,119,2300,13.351,5.328,64.83,9.1,8.41
18,2010,119,2330,13.375,3.831,67.28,4.734,8.39
18,2010,119,2400,13.4,3.425,72.5,4.366,8.37
18,2010,120,30,13.417,3.015,66.43,3.84,8.35
18,2010,120,100,13.426,2.622,52.33,4.05,8.33
18,2010,120,130,13.438,2.969,43.99,4.05,8.32
18,2010,120,200,13.452,3.678,41.91,4.471,8.3
18,2010,120,230,13.463,3.382,49.65,4.366,8.28
18,2010,120,300,13.472,3.219,44.49,4.313,8.27
18,2010,120,330,13.48,3.196,38.27,4.05,8.26
18,2010,120,400,13.487,3.575,35.93,4.576,8.25
18,2010,120,430,13.492,3.921,42.68,5.523,8.23
18,2010,120,500,13.496,3.919,39.27,4.997,8.23
18,2010,120,530,13.496,3.615,27.93,4.839,8.22
18,2010,120,600,13.495,3.76,32.11,4.734,8.22
18,2010,120,630,13.488,3.154,30.32,4.155,8.22
18,2010,120,700,13.477,3.293,29.81,4.629,8.22
18,2010,120,730,13.462,4.258,34.73,5.418,8.22
18,2010,120,800,13.446,2.882,42.57,4.05,8.21
18,2010,120,830,13.431,3.077,33.75,4.471,8.21
18,2010,120,900,13.419,3.094,61.36,4.366,8.21
18,2010,120,930,13.408,2.412,57.85,3.892,8.21
18,2010,120,1000,13.401,2.207,74.2,2.735,8.21
18,2010,120,1030,13.396,1.543,59,2.525,8.21
18,2010,120,1100,13.392,1.893,27.2,2.683,8.22
18,2010,120,1130,13.391,2.953,49.29,3.629,8.23
18,2010,120,1200,13.39,4.223,34.2,5.47,8.24
18,2010,120,1230,13.383,6.543,35.72,7.57,8.24
18,2010,120,1300,13.366,5.804,44.04,7.15,8.26
18,2010,120,1330,13.349,6.888,45.48,8.42,8.26
18,2010,120,1400,13.337,7.01,44.34,8.31,8.27
18,2010,120,1430,13.332,6.906,40.35,8.05,8.27
18,2010,120,1500,13.331,8.27,41.95,9.42,8.26
18,2010,120,1530,13.327,8.61,44.86,9.57,8.26
18,2010,120,1600,13.32,6.172,53.43,7.73,8.25
18,2010,120,1630,13.313,5.74,59.45,7.52,8.23
18,2010,120,1700,13.307,5.235,71.8,5.996,8.13
18,2010,120,1730,13.301,5.474,74.3,6.259,8.02
18,2010,120,1800,13.296,5.091,72.1,5.996,7.95
18,2010,120,1830,13.296,3.742,54.1,4.787,7.9
18,2010,120,1900,13.302,3.843,54.17,4.471,7.87
18,2010,120,1930,13.31,2.921,69.75,4.366,7.84
18,2010,120,2000,13.317,1.611,50.17,2.683,7.81
18,2010,120,2030,13.324,2.877,310.3,5.418,7.78
18,2010,120,2100,13.332,4.168,359,6.733,7.78
18,2010,120,2130,13.341,5.862,40.03,6.785,7.78
18,2010,120,2200,13.352,5.369,54.12,6.68,7.78
18,2010,120,2230,13.364,6.778,48.14,8,7.78
18,2010,120,2300,13.376,8.06,50.81,9.36,7.78
18,2010,120,2330,13.385,9.02,85.1,13.94,7.77
18,2010,120,2400,13.391,5.224,91.9,8.68,7.76
18,2010,121,30,13.395,3.711,75.6,4.418,7.74
18,2010,121,100,13.399,2.605,75.9,4.103,7.72
18,2010,121,130,13.407,2.75,91.2,4.524,7.67
18,2010,121,200,13.414,2.277,41.11,3.366,7.63
18,2010,121,230,13.421,3.105,38.88,4.524,7.62
18,2010,121,300,13.428,2.914,51.31,4.208,7.6
18,2010,121,330,13.437,3.587,64.56,4.471,7.59
18,2010,121,400,13.447,3.477,58.48,4.892,7.58
18,2010,121,430,13.453,4.868,80.6,5.523,7.57
18,2010,121,500,13.456,4.803,87,5.786,7.55
18,2010,121,530,13.455,3.006,81.9,4.103,7.51
18,2010,121,600,13.451,3.238,96.7,4.839,7.5
18,2010,121,630,13.443,2.373,88,3.209,7.5
18,2010,121,700,13.434,2.801,93.7,4.155,7.5
18,2010,121,730,13.423,4.458,107.6,4.997,7.51
18,2010,121,800,13.412,3.702,109.8,4.629,7.51
18,2010,121,830,13.403,2.411,110.2,3.314,7.47
18,2010,121,900,13.394,2.213,107.9,3.209,7.37
18,2010,121,930,13.379,1.944,127.1,2.683,7.35
18,2010,121,1000,13.369,1.342,156.8,1.999,7.35
18,2010,121,1030,13.366,0.906,220.3,1.42,7.35
18,2010,121,1100,13.364,1.393,244.2,3.051,7.35
18,2010,121,1130,13.358,1.98,255.7,3.314,7.35
18,2010,121,1200,13.339,0.508,342.1,1.736,7.35
18,2010,121,1230,13.313,2.601,48.98,3.629,7.35
18,2010,121,1300,13.289,4.03,62.92,5.05,7.35
18,2010,121,1330,13.283,2.664,55.18,3.682,7.35
18,2010,121,1400,13.275,2.619,39.46,3.84,7.35
18,2010,121,1430,13.249,1.375,25.05,2.63,7.35
18,2010,121,1500,13.221,3.451,354.2,5.786,7.35
18,2010,121,1530,13.196,5.615,352.2,7.1,7.35
18,2010,121,1600,13.188,7.72,38.39,9.57,7.35
18,2010,121,1630,13.177,7.69,48.01,9.1,7.35
18,2010,121,1700,13.17,8.24,49.15,10.15,7.35
18,2010,121,1730,13.168,8.97,54,11.47,7.35
18,2010,121,1800,13.171,8.81,55.3,10.47,7.35
18,2010,121,1830,13.176,9.22,56.18,11.89,7.34
18,2010,121,1900,13.183,7.98,54.83,9.99,7.35
18,2010,121,1930,13.195,9.38,48.58,11.99,7.35
18,2010,121,2000,13.212,9.44,50.8,10.99,7.35
18,2010,121,2030,13.24,9.4,48.27,10.57,7.35
18,2010,121,2100,13.269,9.4,49.09,10.99,7.35
18,2010,121,2130,13.297,9.03,46.36,10.47,7.35
18,2010,121,2200,13.328,8.05,45.74,9.63,7.34
18,2010,121,2230,13.357,7.5,50.15,8.68,7.34
18,2010,121,2300,13.382,7.56,45.49,8.57,7.35
18,2010,121,2330,13.4,10.71,31.67,13.26,7.35
18,2010,121,2400,13.414,11.89,20.21,12.89,7.35
18,2010,122,30,13.418,13.05,15.6,13.89,7.35
18,2010,122,100,13.419,14.22,24.48,15.57,7.35
18,2010,122,130,13.415,13.86,20.99,14.89,7.34
18,2010,122,200,13.407,14.83,19.22,15.62,7.34
18,2010,122,230,13.403,14.82,17.09,15.99,7.35
18,2010,122,300,13.405,15.04,16.16,16.41,7.34
18,2010,122,330,13.412,15.19,12.3,16.31,7.35
18,2010,122,400,13.417,15.47,8.44,16.25,7.35
18,2010,122,430,13.42,15.21,9.4,16.15,7.35
18,2010,122,500,13.421,15.64,8.53,16.57,7.35
18,2010,122,530,13.418,16.15,8.48,17.57,7.35
18,2010,122,600,13.414,16.64,13.14,17.67,7.34
18,2010,122,630,13.41,15.67,21.93,17.88,7.35
18,2010,122,700,13.404,15.35,20.51,18.94,7.35
18,2010,122,730,13.394,16.32,30.13,18.2,7.35
18,2010,122,800,13.383,14.9,30.53,16.25,7.35
18,2010,122,830,13.373,13.26,46.91,14.89,7.35
18,2010,122,900,13.366,13.95,34.3,15.2,7.35
18,2010,122,930,13.362,13.33,44.01,15.04,7.35
18,2010,122,1000,13.356,11.59,46.36,13.68,7.35
18,2010,122,1030,13.343,11.26,40.41,13.04,7.35
18,2010,122,1100,13.322,12.59,31.05,13.41,7.35
18,2010,122,1130,13.289,11.34,37.34,13.52,7.35
18,2010,122,1200,13.247,10.01,31.54,12.15,7.35
18,2010,122,1230,13.218,9.35,17.65,10.47,7.35
18,2010,122,1300,13.212,8.72,31.17,10.78,7.35
18,2010,122,1330,13.208,6.945,33.28,8.73,7.35
18,2010,122,1400,13.204,6.171,37.22,7.47,7.35
18,2010,122,1430,13.206,5.436,43.56,9.2,7.35
18,2010,122,1500,13.206,6.384,47.65,8.63,7.35
18,2010,122,1530,13.2,4.179,37.59,5.786,7.35
18,2010,122,1600,13.198,4.303,27.86,5.418,7.36
18,2010,122,1630,13.204,5.443,23.47,7.52,7.35
18,2010,122,1700,13.216,6.87,36.81,7.89,7.35
18,2010,122,1730,13.241,5.942,54.19,7.73,7.35
18,2010,122,1800,13.25,4.034,71.1,5.313,7.35
18,2010,122,1830,13.248,4.174,101.5,5.733,7.35
18,2010,122,1900,13.243,4.429,102.5,5.733,7.35
18,2010,122,1930,13.234,3.334,81.1,4.734,7.36
